"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"3351",33578,145258,"Entire home/apt",NA,"Potrero Hill",457,5,2,1,200,NA,37.765256,-122.397305,"2017-07-10 20:44:25.877457"
"3352",33577,145258,"Entire home/apt",NA,"Potrero Hill",510,5,2,1,200,NA,37.765146,-122.397501,"2017-07-10 20:44:25.871179"
"3353",2395993,303169,"Entire home/apt",NA,"Castro/Upper Market",172,5,3,1,185,NA,37.757548,-122.442713,"2017-07-10 20:44:25.864247"
"3354",1831361,9578072,"Entire home/apt",NA,"Mission",150,5,2,0,185,NA,37.769255,-122.424218,"2017-07-10 20:44:22.213332"
"3355",3689368,15698216,"Entire home/apt",NA,"Bayview",205,4.5,6,2,192,NA,37.728375,-122.397801,"2017-07-10 20:44:22.193053"
"3356",3277849,16570156,"Entire home/apt",NA,"Outer Sunset",109,4.5,7,2,190,NA,37.754291,-122.490518,"2017-07-10 20:44:17.709778"
"3357",3522119,17736231,"Entire home/apt",NA,"Nob Hill",105,5,2,1,200,NA,37.792915,-122.417757,"2017-07-10 20:43:56.890850"
"3358",9311466,2721612,"Entire home/apt",NA,"Parkside",102,4.5,8,2,200,NA,37.742285,-122.503346,"2017-07-10 20:43:48.358705"
"3359",61333,296704,"Entire home/apt",NA,"South of Market",161,4.5,3,1,200,NA,37.772638,-122.421112,"2017-07-10 20:43:42.612122"
"3360",8053887,36438821,"Entire home/apt",NA,"Twin Peaks",110,5,4,1,185,NA,37.759673,-122.446876,"2017-07-10 20:43:39.380591"
"3361",10812630,55983066,"Entire home/apt",NA,"Outer Richmond",104,4.5,8,3,198,NA,37.777944,-122.479925,"2017-07-10 20:43:34.918618"
"3362",2430258,2670625,"Entire home/apt",NA,"Outer Sunset",111,4.5,6,3,195,NA,37.746485,-122.506014,"2017-07-10 20:45:27.689874"
"3363",4710280,3694427,"Entire home/apt",NA,"Bernal Heights",132,5,2,1,195,NA,37.743254,-122.416393,"2017-07-10 20:45:24.142394"
"3364",59314,284785,"Entire home/apt",NA,"South of Market",106,5,2,2,195,NA,37.776979,-122.410469,"2017-07-10 20:45:21.546980"
"3365",6092049,31615642,"Entire home/apt",NA,"Castro/Upper Market",165,5,2,0,198,NA,37.756076,-122.438011,"2017-07-10 20:45:12.289069"
"3366",1271318,2703731,"Entire home/apt",NA,"Castro/Upper Market",195,5,2,1,189,NA,37.757081,-122.434119,"2017-07-10 20:44:41.296083"
"3367",1343385,4991006,"Entire home/apt",NA,"Western Addition",113,5,2,1,185,NA,37.785816,-122.444091,"2017-07-10 20:43:34.908193"
"3368",1669283,8839111,"Entire home/apt",NA,"Russian Hill",150,4.5,4,2,185,NA,37.798026,-122.411509,"2017-07-10 20:43:34.884716"
"3369",2496086,12776533,"Entire home/apt",NA,"Excelsior",108,5,4,2,185,NA,37.728414,-122.423138,"2017-07-10 20:43:30.315544"
"3370",1841832,3192044,"Entire home/apt",NA,"Nob Hill",170,5,2,0,184,NA,37.794929,-122.415176,"2017-07-10 20:43:30.282113"
"3371",3793831,19205444,"Entire home/apt",NA,"Castro/Upper Market",126,5,3,1,190,NA,37.765123,-122.4268,"2017-07-10 20:43:28.988552"
"3372",1104362,627552,"Entire home/apt",NA,"Castro/Upper Market",106,5,2,0,190,NA,37.762252,-122.432316,"2017-07-10 20:43:28.977262"
"3373",488359,2416427,"Entire home/apt",NA,"Castro/Upper Market",154,5,2,1,195,NA,37.762142,-122.431482,"2017-07-10 20:43:25.557544"
"3374",288213,1498483,"Entire home/apt",NA,"Potrero Hill",122,5,2,1,190,NA,37.759713,-122.388333,"2017-07-10 20:43:25.543135"
"3375",581216,2860364,"Entire home/apt",NA,"Marina",200,5,5,3,196,NA,37.801718,-122.435013,"2017-07-10 20:43:25.534910"
"3376",6713445,965865,"Entire home/apt",NA,"Castro/Upper Market",102,4.5,4,1,200,NA,37.763558,-122.432569,"2017-07-10 20:43:25.509804"
"3377",166199,792371,"Entire home/apt",NA,"Castro/Upper Market",126,5,4,1,195,NA,37.761936,-122.432392,"2017-07-10 20:43:18.272888"
"3378",2072177,12678886,"Entire home/apt",NA,"Marina",112,4.5,2,1,195,NA,37.806084,-122.44087,"2017-07-10 20:43:18.254839"
"3379",1197716,1446786,"Entire home/apt",NA,"Inner Sunset",183,5,2,1,189,NA,37.763871,-122.460879,"2017-07-10 20:43:18.244263"
"3380",205842,145258,"Entire home/apt",NA,"Potrero Hill",513,5,2,1,200,NA,37.764874,-122.397627,"2017-07-10 20:43:18.241785"
"3381",2253836,2202343,"Entire home/apt",NA,"Nob Hill",128,5,2,0,197,NA,37.791835,-122.419052,"2017-07-10 20:43:18.236666"
"3382",1277771,6954280,"Entire home/apt",NA,"Inner Richmond",276,4.5,6,2,190,NA,37.785236,-122.476276,"2017-07-10 20:43:16.510565"
"3383",4263551,373016,"Entire home/apt",NA,"Bernal Heights",107,5,4,1,158,NA,37.739149,-122.414846,"2017-07-10 20:25:02.263487"
"3384",7483031,39190942,"Entire home/apt",NA,"Excelsior",103,5,6,2,147,NA,37.722574,-122.432972,"2017-07-10 20:24:52.407928"
"3385",4069838,6782071,"Entire home/apt",NA,"Outer Mission",244,5,4,2,170,NA,37.726708,-122.435376,"2017-07-10 20:24:52.384960"
"3386",57561,272890,"Entire home/apt",NA,"Bernal Heights",177,4.5,2,1,175,NA,37.747203,-122.41443,"2017-07-10 20:24:13.144086"
"3387",840986,1666770,"Entire home/apt",NA,"Bernal Heights",138,5,2,1,145,NA,37.746409,-122.411628,"2017-07-10 20:21:45.254056"
"3388",10434902,7074942,"Entire home/apt",NA,"Outer Sunset",106,5,4,1,169,NA,37.762694,-122.484371,"2017-07-10 20:27:47.473502"
"3389",1053945,5803665,"Entire home/apt",NA,"Haight Ashbury",137,4.5,2,1,150,NA,37.770601,-122.450745,"2017-07-10 20:27:31.355775"
"3390",178740,791253,"Entire home/apt",NA,"Inner Richmond",105,5,2,1,178,NA,37.77818,-122.454203,"2017-07-10 20:27:22.918274"
"3391",8904047,46574267,"Entire home/apt",NA,"Castro/Upper Market",109,5,2,1,155,NA,37.762806,-122.428252,"2017-07-10 20:25:59.563387"
"3392",4782281,77658,"Entire home/apt",NA,"Castro/Upper Market",141,4.5,4,2,180,NA,37.760316,-122.428858,"2017-07-10 20:21:40.807260"
"3393",937842,2488180,"Entire home/apt",NA,"Mission",145,4.5,4,2,171,NA,37.759911,-122.410649,"2017-07-10 20:21:32.541940"
"3394",1462428,6203265,"Entire home/apt",NA,"Castro/Upper Market",125,4.5,4,1,160,NA,37.768534,-122.431834,"2017-07-10 20:21:21.181629"
"3395",472901,1793063,"Entire home/apt",NA,"South of Market",190,5,2,0,170,NA,37.772965,-122.403015,"2017-07-10 20:21:21.170434"
"3396",1578597,8390846,"Entire home/apt",NA,"Potrero Hill",302,4.5,2,0,179,NA,37.758577,-122.401522,"2017-07-10 20:21:18.539072"
"3397",394575,1190192,"Entire home/apt",NA,"Bernal Heights",275,5,4,1,149,NA,37.742481,-122.410688,"2017-07-10 20:21:16.675485"
"3398",5589530,20545698,"Entire home/apt",NA,"Mission",148,5,3,0,150,NA,37.759899,-122.40781,"2017-07-10 20:20:28.682638"
"3399",465723,305557,"Entire home/apt",NA,"Parkside",306,5,3,1,150,NA,37.738533,-122.471659,"2017-07-10 20:20:26.834377"
"3400",3238142,10512083,"Entire home/apt",NA,"Mission",161,4.5,4,2,149,NA,37.755237,-122.421909,"2017-07-10 20:20:26.816233"
"3401",4013746,93238,"Entire home/apt",NA,"Outer Sunset",161,5,4,0,145,NA,37.750854,-122.478961,"2017-07-10 20:20:19.655541"
"3402",1460628,7828423,"Entire home/apt",NA,"Inner Richmond",105,4.5,4,1,150,NA,37.778783,-122.462565,"2017-07-10 20:20:08.117419"
"3403",3506164,46,"Entire home/apt",NA,"Noe Valley",208,5,2,1,175,NA,37.751263,-122.42606,"2017-07-10 20:20:05.431036"
"3404",1984709,10240163,"Entire home/apt",NA,"Outer Sunset",261,5,2,0,160,NA,37.762609,-122.501462,"2017-07-10 20:20:05.420635"
"3405",5045601,4656446,"Entire home/apt",NA,"Castro/Upper Market",111,4.5,4,1,149,NA,37.76516,-122.434726,"2017-07-10 20:19:29.614871"
"3406",9910056,4467464,"Entire home/apt",NA,"Potrero Hill",107,4.5,4,0,150,NA,37.762604,-122.394997,"2017-07-10 20:19:27.536016"
"3407",8192881,6387932,"Entire home/apt",NA,"Haight Ashbury",118,5,2,1,150,NA,37.769224,-122.446982,"2017-07-10 20:19:27.519164"
"3408",208831,1028577,"Entire home/apt",NA,"Russian Hill",335,5,2,1,168,NA,37.802421,-122.414402,"2017-07-10 20:19:26.479143"
"3409",4026354,20860681,"Entire home/apt",NA,"Parkside",154,4.5,4,2,169,NA,37.744742,-122.490847,"2017-07-10 20:19:26.464768"
"3410",992676,3306715,"Entire home/apt",NA,"Glen Park",366,5,2,1,160,NA,37.73485,-122.434065,"2017-07-10 20:19:26.454779"
"3411",2783251,14235899,"Entire home/apt",NA,"Russian Hill",117,5,2,1,180,NA,37.804158,-122.418708,"2017-07-10 20:18:58.777452"
"3412",5007321,891427,"Entire home/apt",NA,"Mission",120,5,6,3,159,NA,37.765608,-122.420059,"2017-07-10 20:18:53.629159"
"3413",878935,4645827,"Entire home/apt",NA,"Inner Sunset",170,5,4,2,171,NA,37.764645,-122.467802,"2017-07-10 20:18:50.268320"
"3414",883937,1611701,"Entire home/apt",NA,"Bernal Heights",106,5,3,1,165,NA,37.746501,-122.409893,"2017-07-10 20:18:46.693289"
"3415",3578499,10453773,"Entire home/apt",NA,"Bernal Heights",190,5,2,1,149,NA,37.738397,-122.414988,"2017-07-10 20:18:44.626663"
"3416",3030653,15436573,"Entire home/apt",NA,"Mission",245,4.5,2,1,150,NA,37.767096,-122.424149,"2017-07-10 20:19:52.573144"
"3417",1337098,875149,"Entire home/apt",NA,"Outer Sunset",135,4.5,4,1,145,NA,37.761497,-122.503735,"2017-07-10 20:19:50.720654"
"3418",1855096,9011470,"Entire home/apt",NA,"Potrero Hill",176,5,4,1,170,NA,37.764579,-122.393354,"2017-07-10 20:19:47.641709"
"3419",5091663,5603061,"Entire home/apt",NA,"Castro/Upper Market",180,4.5,2,1,150,NA,37.7586,-122.431182,"2017-07-10 20:19:45.822762"
"3420",1919372,7361314,"Entire home/apt",NA,"Haight Ashbury",221,5,2,0,175,NA,37.7757,-122.438472,"2017-07-10 20:19:45.818250"
"3421",10824720,15946915,"Entire home/apt",NA,"Outer Richmond",114,4.5,6,3,150,NA,37.778936,-122.506108,"2017-07-10 20:19:45.806072"
"3422",929468,463637,"Entire home/apt",NA,"Castro/Upper Market",233,5,5,1,160,NA,37.759516,-122.445586,"2017-07-10 20:19:44.737693"
"3424",10035487,11346187,"Entire home/apt",NA,"Inner Sunset",129,5,4,1,150,NA,37.764033,-122.468027,"2017-07-10 20:19:30.508390"
"3425",6357895,15767665,"Entire home/apt",NA,"Mission",122,5,2,0,150,NA,37.755465,-122.408954,"2017-07-10 20:18:42.344598"
"3426",63247,290120,"Entire home/apt",NA,"Mission",226,4.5,2,1,149,NA,37.749258,-122.413975,"2017-07-10 20:18:40.835743"
"3427",10000073,19132222,"Entire home/apt",NA,"Mission",104,5,2,1,149,NA,37.764703,-122.422197,"2017-07-10 20:18:39.711850"
"3428",6836785,727246,"Entire home/apt",NA,"Mission",102,4.5,3,0,167,NA,37.752032,-122.422543,"2017-07-10 20:18:38.765276"
"3429",24723,100800,"Entire home/apt",NA,"Western Addition",203,5,4,1,170,NA,37.787165,-122.433861,"2017-07-10 20:18:38.743207"
"3430",4269254,12798531,"Entire home/apt",NA,"Western Addition",154,5,2,1,145,NA,37.782972,-122.43156,"2017-07-10 20:18:36.604332"
"3431",3481025,16933260,"Entire home/apt",NA,"Outer Richmond",175,4.5,4,1,169,NA,37.773909,-122.479721,"2017-07-10 20:18:36.599201"
"3432",2876562,997788,"Entire home/apt",NA,"Noe Valley",225,5,5,1,175,NA,37.754698,-122.436576,"2017-07-10 20:18:34.609124"
"3433",5202841,26914130,"Entire home/apt",NA,"Russian Hill",127,4.5,4,1,150,NA,37.802195,-122.421711,"2017-07-10 20:18:32.438125"
"3434",3759368,17120264,"Entire home/apt",NA,"Castro/Upper Market",177,5,3,0,165,NA,37.766103,-122.435198,"2017-07-10 20:18:32.435453"
"3435",1281167,6346492,"Entire home/apt",NA,"Downtown/Civic Center",162,5,4,0,180,NA,37.787294,-122.409437,"2017-07-10 20:18:30.131294"
"3436",27025,115673,"Entire home/apt",NA,"Castro/Upper Market",111,5,2,1,180,NA,37.76298,-122.431364,"2017-07-10 20:18:30.124147"
"3438",4297539,7281723,"Entire home/apt",NA,"Mission",132,5,3,0,170,NA,37.756491,-122.418516,"2017-07-10 20:18:26.729493"
"3439",699195,3413780,"Entire home/apt",NA,"Marina",141,5,3,1,150,NA,37.804331,-122.434688,"2017-07-10 20:18:26.726499"
"3440",8130665,42619100,"Entire home/apt",NA,"Outer Mission",109,5,4,2,160,NA,37.73043,-122.443832,"2017-07-10 20:18:26.710619"
"3442",3309722,5459289,"Entire home/apt",NA,"Glen Park",209,5,2,1,175,NA,37.738805,-122.425214,"2017-07-10 20:18:26.690984"
"3443",1255826,6760803,"Entire home/apt",NA,"Western Addition",173,5,2,1,155,NA,37.770487,-122.428687,"2017-07-10 20:18:26.682151"
"3444",1246891,6794769,"Entire home/apt",NA,"Castro/Upper Market",135,5,2,1,159,NA,37.76393,-122.435022,"2017-07-10 20:18:24.643723"
"3445",23630,93257,"Entire home/apt",NA,"Castro/Upper Market",273,5,2,1,155,NA,37.75963,-122.441432,"2017-07-10 20:18:24.635239"
"3446",1259611,1352817,"Entire home/apt",NA,"Haight Ashbury",101,5,2,1,165,NA,37.770765,-122.43935,"2017-07-10 20:18:24.629352"
"3447",1665516,3071180,"Entire home/apt",NA,"Outer Richmond",111,5,2,1,150,NA,37.780002,-122.482528,"2017-07-10 20:18:24.622203"
"3448",2074584,301914,"Entire home/apt",NA,"Mission",136,5,2,0,165,NA,37.760253,-122.416631,"2017-07-10 20:18:22.513691"
"3449",5549826,28696652,"Entire home/apt",NA,"Castro/Upper Market",200,5,2,0,160,NA,37.764026,-122.435608,"2017-07-10 20:18:22.504207"
"3450",7478631,38787416,"Entire home/apt",NA,"Haight Ashbury",152,5,5,0,145,NA,37.762105,-122.452017,"2017-07-10 20:18:20.354502"
"3451",3257886,15336469,"Entire home/apt",NA,"Outer Sunset",257,4.5,4,2,160,NA,37.763909,-122.497787,"2017-07-10 20:18:20.325509"
"3452",713877,3675617,"Entire home/apt",NA,"Inner Sunset",343,5,5,1,145,NA,37.763695,-122.453037,"2017-07-10 20:18:20.314388"
"3453",4617719,8515925,"Entire home/apt",NA,"Excelsior",193,5,6,2,139,NA,37.732195,-122.408153,"2017-07-10 20:17:33.417202"
"3454",479072,210275,"Entire home/apt",NA,"Castro/Upper Market",129,4.5,2,0,129,NA,37.757556,-122.436397,"2017-07-10 20:17:26.260160"
"3455",1326577,1829037,"Entire home/apt",NA,"Ocean View",180,5,2,1,125,NA,37.719686,-122.451626,"2017-07-10 20:17:24.456543"
"3456",238204,1248132,"Entire home/apt",NA,"Parkside",132,4.5,4,1,135,NA,37.741739,-122.504347,"2017-07-10 20:16:34.873498"
"3457",7601779,552112,"Entire home/apt",NA,"Glen Park",112,4.5,4,1,157,NA,37.733758,-122.434703,"2017-07-10 20:18:44.648411"
"3458",4287481,357468,"Entire home/apt",NA,"Outer Sunset",162,4.5,4,1,150,NA,37.762953,-122.483243,"2017-07-10 20:18:44.646202"
"3459",11122531,3697779,"Entire home/apt",NA,"Noe Valley",112,5,3,0,145,NA,37.744179,-122.432334,"2017-07-10 20:18:44.642210"
"3460",3780418,16440881,"Entire home/apt",NA,"South of Market",205,5,2,0,125,NA,37.775765,-122.415492,"2017-07-10 20:16:05.295434"
"3461",9284412,47261559,"Entire home/apt",NA,"Excelsior",196,5,3,1,130,NA,37.728411,-122.41163,"2017-07-10 20:16:03.502190"
"3462",6092596,31603026,"Entire home/apt",NA,"Mission",238,5,2,1,129,NA,37.763796,-122.426143,"2017-07-10 20:16:02.658818"
"3463",284117,1479905,"Entire home/apt",NA,"Noe Valley",146,4.5,2,1,130,NA,37.74334,-122.429316,"2017-07-10 20:15:32.241988"
"3464",727866,1743076,"Entire home/apt",NA,"Outer Sunset",307,5,2,1,139,NA,37.747806,-122.503161,"2017-07-10 20:15:30.411418"
"3465",1489501,6778904,"Entire home/apt",NA,"Outer Sunset",136,4.5,3,1,135,NA,37.749134,-122.507147,"2017-07-10 20:15:23.218764"
"3466",971449,39920,"Entire home/apt",NA,"Inner Sunset",207,5,2,1,129,NA,37.763124,-122.46015,"2017-07-10 20:15:15.559812"
"3467",3611131,18196029,"Entire home/apt",NA,"Western Addition",140,4.5,2,1,133,NA,37.778269,-122.43966,"2017-07-10 20:15:15.557314"
"3468",9752333,22498293,"Entire home/apt",NA,"Noe Valley",137,5,2,0,135,NA,37.745598,-122.432302,"2017-07-10 20:15:11.334656"
"3469",964751,674976,"Entire home/apt",NA,"Inner Richmond",172,5,3,1,140,NA,37.778418,-122.457957,"2017-07-10 20:14:54.740248"
"3470",4615244,16277562,"Entire home/apt",NA,"Ocean View",168,5,4,2,124,NA,37.708629,-122.461254,"2017-07-10 20:14:46.869916"
"3471",59344,284917,"Entire home/apt",NA,"Noe Valley",206,5,2,1,135,NA,37.745655,-122.428644,"2017-07-10 20:14:46.850894"
"3472",515430,2538784,"Entire home/apt",NA,"Noe Valley",216,5,3,1,139,NA,37.744407,-122.428259,"2017-07-10 20:14:45.118145"
"3473",770991,258005,"Entire home/apt",NA,"Noe Valley",112,5,2,1,129,NA,37.742585,-122.428042,"2017-07-10 20:14:45.103775"
"3474",467507,2320888,"Entire home/apt",NA,"Bernal Heights",137,5,2,1,135,NA,37.746868,-122.409644,"2017-07-10 20:14:43.151746"
"3475",1094481,5424774,"Entire home/apt",NA,"Bernal Heights",152,5,3,1,125,NA,37.738727,-122.416983,"2017-07-10 20:14:43.144951"
"3476",2356554,10436280,"Entire home/apt",NA,"Bernal Heights",119,5,2,1,125,NA,37.733518,-122.417064,"2017-07-10 20:14:39.615927"
"3477",4614763,75978,"Entire home/apt",NA,"Mission",196,5,5,1,125,NA,37.753007,-122.40405,"2017-07-10 20:14:38.314590"
"3478",6423158,33511564,"Entire home/apt",NA,"West of Twin Peaks",157,5,3,0,139,NA,37.731303,-122.46152,"2017-07-10 20:14:10.389509"
"3479",720811,93873,"Entire home/apt",NA,"Inner Richmond",140,5,2,1,129,NA,37.775711,-122.462961,"2017-07-10 20:14:10.363974"
"3480",2628247,7960314,"Entire home/apt",NA,"Presidio Heights",217,4.5,2,1,139,NA,37.78512,-122.448633,"2017-07-10 20:14:10.359446"
"3481",233431,1221845,"Entire home/apt",NA,"Outer Mission",115,5,4,1,130,NA,37.728473,-122.440788,"2017-07-10 20:14:08.593941"
"3482",191632,583207,"Entire home/apt",NA,"Haight Ashbury",279,5,2,1,135,NA,37.773109,-122.449786,"2017-07-10 20:14:05.788751"
"3483",431632,2146065,"Entire home/apt",NA,"Outer Richmond",149,4.5,2,1,125,NA,37.781354,-122.482656,"2017-07-10 20:14:04.846870"
"3484",680288,3463569,"Entire home/apt",NA,"Mission",186,5,2,1,140,NA,37.75192,-122.413651,"2017-07-10 20:14:04.831652"
"3485",1556680,8286990,"Entire home/apt",NA,"Outer Richmond",216,4.5,8,2,135,NA,37.773732,-122.499641,"2017-07-10 20:14:02.886667"
"3486",2274353,11611747,"Entire home/apt",NA,"Outer Mission",144,4.5,4,2,137,NA,37.726847,-122.437393,"2017-07-10 20:14:01.915240"
"3487",1487849,1590094,"Entire home/apt",NA,"Bernal Heights",179,4.5,5,1,140,NA,37.746691,-122.40586,"2017-07-10 20:14:01.891080"
"3488",77175,395569,"Entire home/apt",NA,"Glen Park",197,5,2,1,131,NA,37.738382,-122.433752,"2017-07-10 20:14:00.855271"
"3489",6331695,14063841,"Entire home/apt",NA,"Noe Valley",164,5,3,1,138,NA,37.742069,-122.430685,"2017-07-10 20:14:00.837433"
"3490",4663060,10924383,"Entire home/apt",NA,"Noe Valley",157,5,4,1,135,NA,37.744713,-122.431336,"2017-07-10 20:14:00.831933"
"3491",4022990,20850212,"Entire home/apt",NA,"Marina",141,4.5,4,1,129,NA,37.797442,-122.425354,"2017-07-10 20:13:58.776335"
"3492",1995316,10284322,"Entire home/apt",NA,"Bernal Heights",153,5,2,1,130,NA,37.746198,-122.411947,"2017-07-10 20:13:58.755445"
"3493",4730653,6495911,"Entire home/apt",NA,"Noe Valley",127,4.5,2,1,133,NA,37.749308,-122.435677,"2017-07-10 20:13:56.480815"
"3494",1725853,9095946,"Entire home/apt",NA,"Outer Sunset",278,5,4,1,135,NA,37.747328,-122.489515,"2017-07-10 20:13:56.456213"
"3495",365275,451471,"Entire home/apt",NA,"Bernal Heights",172,4.5,3,0,125,NA,37.735012,-122.420447,"2017-07-10 20:13:56.453834"
"3496",625935,1169300,"Entire home/apt",NA,"Mission",154,5,2,0,140,NA,37.757018,-122.421295,"2017-07-10 20:13:56.448905"
"3497",348714,78610,"Entire home/apt",NA,"Haight Ashbury",247,5,4,1,127,NA,37.773065,-122.442933,"2017-07-10 20:13:54.582362"
"3498",2518781,672097,"Entire home/apt",NA,"Bernal Heights",214,5,2,1,129,NA,37.742201,-122.419917,"2017-07-10 20:13:54.577786"
"3499",5144482,8146166,"Entire home/apt",NA,"West of Twin Peaks",144,5,2,1,120,NA,37.744579,-122.462843,"2017-07-10 20:13:52.533217"
"3500",1407881,1467308,"Entire home/apt",NA,"Castro/Upper Market",178,5,2,0,140,NA,37.763613,-122.430629,"2017-07-10 20:13:52.530293"
"3501",5346803,105051,"Entire home/apt",NA,"Western Addition",113,5,2,1,140,NA,37.773083,-122.434174,"2017-07-10 20:13:52.525011"
"3502",5548977,6076870,"Entire home/apt",NA,"Outer Richmond",171,5,6,0,140,NA,37.780934,-122.494251,"2017-07-10 20:13:52.522203"
"3503",8777405,736281,"Entire home/apt",NA,"Inner Richmond",105,5,2,0,121,NA,37.776425,-122.470061,"2017-07-10 20:13:52.506975"
"3504",1421774,1513493,"Entire home/apt",NA,"Castro/Upper Market",234,5,2,0,139,NA,37.766499,-122.436063,"2017-07-10 20:13:52.498367"
"3505",678556,3453060,"Entire home/apt",NA,"Haight Ashbury",256,5,2,1,130,NA,37.774313,-122.452362,"2017-07-10 20:13:51.151376"
"3506",4171151,12960258,"Entire home/apt",NA,"Downtown/Civic Center",164,4.5,5,1,139,NA,37.788467,-122.41388,"2017-07-10 20:13:51.119758"
"3507",11724899,42647468,"Entire home/apt",NA,"Bayview",123,5,8,2,139,NA,37.731551,-122.401863,"2017-07-10 20:13:51.100353"
"3508",1596696,8513389,"Entire home/apt",NA,"Western Addition",157,5,3,1,140,NA,37.780241,-122.443452,"2017-07-10 20:13:51.097502"
"3509",1755158,9230402,"Entire home/apt",NA,"Outer Richmond",144,4.5,3,1,125,NA,37.775051,-122.498288,"2017-07-10 20:13:49.264979"
"3510",5641815,29239000,"Entire home/apt",NA,"Castro/Upper Market",154,4.5,2,0,125,NA,37.758754,-122.433639,"2017-07-10 20:13:49.254876"
"3511",9347891,48513979,"Entire home/apt",NA,"Inner Richmond",101,5,3,1,135,NA,37.774215,-122.467732,"2017-07-10 20:13:49.220798"
"3512",8195144,41782662,"Entire home/apt",NA,"Twin Peaks",105,4.5,2,1,135,NA,37.751346,-122.453829,"2017-07-10 20:13:47.403830"
"3513",4252808,3059177,"Entire home/apt",NA,"Outer Sunset",126,5,3,1,130,NA,37.75734,-122.508541,"2017-07-10 20:13:47.377913"
"3514",1510363,7303214,"Entire home/apt",NA,"Outer Mission",162,5,4,2,140,NA,37.728568,-122.452149,"2017-07-10 20:13:47.356753"
"3515",4059549,20850212,"Entire home/apt",NA,"Marina",109,4.5,4,1,129,NA,37.797928,-122.425274,"2017-07-10 20:14:26.432864"
"3516",4359078,20850212,"Entire home/apt",NA,"Marina",140,4.5,4,1,129,NA,37.797532,-122.425342,"2017-07-10 20:14:26.428034"
"3517",5193765,26865845,"Entire home/apt",NA,"Marina",123,5,2,0,129,NA,37.801047,-122.433035,"2017-07-10 20:14:22.214020"
"3518",352165,1783772,"Entire home/apt",NA,"Castro/Upper Market",141,4.5,3,1,115,NA,37.758133,-122.435501,"2017-07-10 20:12:59.484608"
"3519",7129539,33437796,"Entire home/apt",NA,"Noe Valley",106,4.5,4,1,119,NA,37.747203,-122.434137,"2017-07-10 20:12:56.752011"
"3520",3649988,18452845,"Entire home/apt",NA,"Crocker Amazon",133,5,4,2,105,NA,37.71299,-122.441326,"2017-07-10 20:12:54.779378"
"3521",384689,166559,"Entire home/apt",NA,"Mission",129,5,1,1,110,NA,37.756389,-122.415123,"2017-07-10 20:12:50.481973"
"3522",6006768,26870698,"Entire home/apt",NA,"Presidio Heights",154,5,2,1,105,NA,37.789959,-122.449814,"2017-07-10 20:12:50.478824"
"3523",7514742,39370274,"Entire home/apt",NA,"Bayview",128,5,4,1,120,NA,37.73192,-122.388212,"2017-07-10 20:12:50.473412"
"3524",10385321,40993599,"Entire home/apt",NA,"Excelsior",116,5,4,2,100,NA,37.725832,-122.430418,"2017-07-10 20:12:50.460905"
"3526",1830541,9574679,"Entire home/apt",NA,"Inner Richmond",172,5,3,1,110,NA,37.778448,-122.468927,"2017-07-10 20:12:46.411499"
"3527",63405,142882,"Entire home/apt",NA,"Mission",146,4.5,2,1,115,NA,37.753996,-122.417706,"2017-07-10 20:12:46.408377"
"3528",8351923,8146166,"Entire home/apt",NA,"West of Twin Peaks",130,5,2,0,110,NA,37.742877,-122.461469,"2017-07-10 20:12:43.500167"
"3530",1356240,555223,"Entire home/apt",NA,"Mission",144,4.5,3,1,120,NA,37.752068,-122.412342,"2017-07-10 20:12:43.485380"
"3531",1738415,3273603,"Entire home/apt",NA,"Western Addition",266,5,4,1,118,NA,37.77358,-122.428064,"2017-07-10 20:12:43.479348"
"3532",4365969,22662933,"Entire home/apt",NA,"Bernal Heights",153,5,3,0,119,NA,37.733552,-122.430999,"2017-07-10 20:12:43.472367"
"3533",2048834,10501924,"Entire home/apt",NA,"Western Addition",121,4.5,2,1,110,NA,37.77803,-122.440168,"2017-07-10 20:12:43.466904"
"3534",867530,4422469,"Entire home/apt",NA,"Bernal Heights",161,4.5,3,1,120,NA,37.738222,-122.422334,"2017-07-10 20:12:41.739542"
"3535",7222704,30610362,"Entire home/apt",NA,"Outer Richmond",123,5,2,1,105,NA,37.782867,-122.483463,"2017-07-10 20:12:40.769130"
"3536",1370128,4510183,"Entire home/apt",NA,"Western Addition",172,4.5,2,1,96,NA,37.775322,-122.426677,"2017-07-10 20:12:19.567521"
"3537",4631873,20850212,"Entire home/apt",NA,"Marina",116,4.5,2,1,99,NA,37.797858,-122.425715,"2017-07-10 20:12:19.559733"
"3538",3718865,2348306,"Entire home/apt",NA,"Excelsior",137,5,3,1,120,NA,37.71954,-122.426839,"2017-07-10 20:13:26.352029"
"3539",277339,1448282,"Entire home/apt",NA,"Outer Mission",256,5,3,1,110,NA,37.726814,-122.434191,"2017-07-10 20:13:24.768043"
"3540",3720392,5020218,"Entire home/apt",NA,"Inner Sunset",136,5,2,1,104,NA,37.760991,-122.46521,"2017-07-10 20:13:23.494209"
"3541",2461006,8360606,"Entire home/apt",NA,"Excelsior",146,4.5,3,1,120,NA,37.730838,-122.410478,"2017-07-10 20:13:23.487151"
"3542",794626,4186663,"Entire home/apt",NA,"Excelsior",129,4.5,6,1,110,NA,37.72924,-122.42653,"2017-07-10 20:13:21.379418"
